Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.72639393806	0	18.344322344322343	8.632427512615614	72.0	8.0	18.344322344322343	8.632427512615614	5008	5008
7.52580404282	1	20.489795918367346	10.906508914086329	102.0	9.0	20.489795918367346	10.906508914086329	5020	10028
10.0960109234	2	21.130801687763714	10.226330115312086	69.0	8.0	21.130801687763714	10.226330115312086	5008	15036
12.6414320469	3	23.481308411214954	13.179108579906204	82.0	9.0	23.481308411214954	13.179108579906204	5025	20061
14.9633848667	4	24.534313725490197	13.21703442678543	104.0	9.0	24.534313725490197	13.21703442678543	5005	25066
17.6967949867	5	28.582857142857144	17.7352834076882	122.0	9.0	28.582857142857144	17.7352834076882	5002	30068
20.2928938866	6	29.523529411764706	13.981585764298307	88.0	9.0	29.523529411764706	13.981585764298307	5019	35087
22.6849298477	7	30.54268292682927	16.07351654944612	102.0	10.0	30.54268292682927	16.07351654944612	5009	40096
24.9969508648	8	36.15107913669065	16.122245978219865	90.0	11.0	36.15107913669065	16.122245978219865	5025	45121
27.450813055	9	37.68421052631579	19.484085821936347	129.0	11.0	37.68421052631579	19.484085821936347	5012	50133
30.4010949135	10	38.83720930232558	18.27812294133394	119.0	12.0	38.83720930232558	18.27812294133394	5010	55143
33.0326499939	11	40.78861788617886	24.062335048961078	196.0	11.0	40.78861788617886	24.062335048961078	5017	60160
35.6608510017	12	44.892857142857146	22.249140088863605	145.0	9.0	44.892857142857146	22.249140088863605	5028	65188
38.2204668522	13	43.00854700854701	21.974147874534125	121.0	14.0	43.00854700854701	21.974147874534125	5032	70220
40.9083549976	14	47.101851851851855	20.318728732659075	113.0	14.0	47.101851851851855	20.318728732659075	5087	75307
43.2821888924	15	46.31481481481482	19.51098842729786	112.0	10.0	46.31481481481482	19.51098842729786	5002	80309
45.807090044	16	46.07339449541284	18.657072556199946	111.0	13.0	46.07339449541284	18.657072556199946	5022	85331
48.3880670071	17	51.244897959183675	22.0069846168975	141.0	14.0	51.244897959183675	22.0069846168975	5022	90353
50.904665947	18	50.32	19.597387581001705	114.0	13.0	50.32	19.597387581001705	5032	95385
53.2979650497	19	49.213592233009706	21.24322872605557	134.0	18.0	49.213592233009706	21.24322872605557	5069	100454
55.9728138447	20	51.12244897959184	22.086224955342846	124.0	14.0	51.12244897959184	22.086224955342846	5010	105464
58.679954052	21	52.229166666666664	22.76852687312515	143.0	14.0	52.229166666666664	22.76852687312515	5014	110478
61.4552030563	22	52.95789473684211	22.009048756064274	143.0	17.0	52.95789473684211	22.009048756064274	5031	115509
64.0490369797	23	56.97727272727273	26.217177433163616	166.0	15.0	56.97727272727273	26.217177433163616	5014	120523
66.7384169102	24	54.16129032258065	24.781752878971705	151.0	15.0	54.16129032258065	24.781752878971705	5037	125560
69.4627239704	25	55.30107526881721	23.098100720801984	148.0	17.0	55.30107526881721	23.098100720801984	5143	130703
72.1321518421	26	54.989010989010985	20.081424638341115	114.0	25.0	54.989010989010985	20.081424638341115	5004	135707
74.9413268566	27	57.76136363636363	24.858688950190313	158.0	22.0	57.76136363636363	24.858688950190313	5083	140790
77.7095580101	28	61.024096385542165	27.28518548727582	193.0	25.0	61.024096385542165	27.28518548727582	5065	145855
80.3746449947	29	65.03896103896103	27.54709853835062	162.0	19.0	65.03896103896103	27.54709853835062	5008	150863
82.9249868393	30	70.56338028169014	28.603522089030214	164.0	30.0	70.56338028169014	28.603522089030214	5010	155873
85.5197808743	31	65.50649350649351	25.456162153800935	152.0	28.0	65.50649350649351	25.456162153800935	5044	160917
88.1227059364	32	68.29729729729729	25.154511566612808	139.0	29.0	68.29729729729729	25.154511566612808	5054	165971
90.7445478439	33	69.02739726027397	32.67480810971302	200.0	23.0	69.02739726027397	32.67480810971302	5039	171010
93.491298914	34	67.17333333333333	21.72087986758875	135.0	26.0	67.17333333333333	21.72087986758875	5038	176048
95.9870550632	35	73.69117647058823	28.26984329267475	181.0	26.0	73.69117647058823	28.26984329267475	5011	181059
98.4240899086	36	74.32352941176471	32.76316133227118	191.0	25.0	74.32352941176471	32.76316133227118	5054	186113
100.920139074	37	76.39393939393939	34.597196763251134	200.0	35.0	76.39393939393939	34.597196763251134	5042	191155
103.540963888	38	72.92753623188406	24.413300509270222	132.0	24.0	72.92753623188406	24.413300509270222	5032	196187
105.996876955	39	81.56451612903226	27.579574587786666	136.0	33.0	81.56451612903226	27.579574587786666	5057	201244
108.60088706	40	84.94915254237289	32.364148258561585	186.0	32.0	84.94915254237289	32.364148258561585	5012	206256
111.047996998	41	80.60317460317461	33.29022912209016	200.0	34.0	80.60317460317461	33.29022912209016	5078	211334
113.906579018	42	94.24074074074075	38.3366835179441	200.0	38.0	94.24074074074075	38.3366835179441	5089	216423
116.665960073	43	88.14035087719299	38.828203981619964	193.0	34.0	88.14035087719299	38.828203981619964	5024	221447
119.524085045	44	94.36363636363636	38.09479259873317	200.0	35.0	94.36363636363636	38.09479259873317	5190	226637
122.325562	45	90.94545454545455	33.89203080469088	198.0	44.0	90.94545454545455	33.89203080469088	5002	231639
124.841829062	46	94.66037735849056	34.021049752656	192.0	40.0	94.66037735849056	34.021049752656	5017	236656
127.394703865	47	105.89795918367346	43.88074976475107	200.0	26.0	105.89795918367346	43.88074976475107	5189	241845
130.085855007	48	123.58536585365853	38.64723232431484	200.0	30.0	123.58536585365853	38.64723232431484	5067	246912
132.567863941	49	112.11111111111111	41.589647334788715	200.0	24.0	112.11111111111111	41.589647334788715	5045	251957
135.178231001	50	143.6	39.11170814840122	200.0	66.0	143.6	39.11170814840122	5026	256983
137.907868862	51	152.42424242424244	53.41037823507673	200.0	43.0	152.42424242424244	53.41037823507673	5030	262013
140.87032485	52	176.68965517241378	38.095255789588784	200.0	41.0	176.68965517241378	38.095255789588784	5124	267137
143.456620932	53	162.67741935483872	41.21179528678198	200.0	48.0	162.67741935483872	41.21179528678198	5043	272180
146.255917072	54	179.46428571428572	28.85614832091018	200.0	99.0	179.46428571428572	28.85614832091018	5025	277205
148.829221964	55	179.82142857142858	38.35646115382515	200.0	39.0	179.82142857142858	38.35646115382515	5035	282240
151.528939962	56	175.10344827586206	40.346212767261285	200.0	36.0	175.10344827586206	40.346212767261285	5078	287318
154.219610929	57	180.5	32.07747318156911	200.0	101.0	180.5	32.07747318156911	5054	292372
156.988692045	58	174.13793103448276	36.822710512840914	200.0	85.0	174.13793103448276	36.822710512840914	5050	297422
159.940407038	59	176.51724137931035	33.10862028562347	200.0	93.0	176.51724137931035	33.10862028562347	5119	302541
162.740589857	60	167.09677419354838	37.17470076128317	200.0	74.0	167.09677419354838	37.17470076128317	5180	307721
165.352365971	61	187.96296296296296	31.567073189311817	200.0	66.0	187.96296296296296	31.567073189311817	5075	312796
167.78204298	62	160.90625	47.229730688809774	200.0	72.0	160.90625	47.229730688809774	5149	317945
170.539661884	63	178.17241379310346	38.26682092660396	200.0	57.0	178.17241379310346	38.26682092660396	5167	323112
173.361333847	64	179.03571428571428	33.6499651271918	200.0	98.0	179.03571428571428	33.6499651271918	5013	328125
176.134351015	65	168.7	45.34986218281154	200.0	63.0	168.7	45.34986218281154	5061	333186
179.046733856	66	183.07142857142858	31.443746336489063	200.0	92.0	183.07142857142858	31.443746336489063	5126	338312
181.968144894	67	168.43333333333334	42.20243542208857	200.0	67.0	168.43333333333334	42.20243542208857	5053	343365
184.696514845	68	166.2258064516129	46.64879743111274	200.0	64.0	166.2258064516129	46.64879743111274	5153	348518
187.494835854	69	164.96774193548387	46.380254329567215	200.0	70.0	164.96774193548387	46.380254329567215	5114	353632
190.222136021	70	178.3448275862069	36.42874562387366	200.0	74.0	178.3448275862069	36.42874562387366	5172	358804
192.623245955	71	187.37037037037038	30.285246558713784	200.0	91.0	187.37037037037038	30.285246558713784	5059	363863
