LossDelta	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.008277893	31.1299798489	38	56.833333333333336	17.66745281269739	83.0	26.0	56.833333333333336	17.66745281269739	1023	40180
0.009021759	31.8908059597	39	55.63157894736842	21.68484924966299	102.0	18.0	55.63157894736842	21.68484924966299	1057	41237
0.025718689	32.6440160275	40	51.0	18.525657883055057	88.0	19.0	51.0	18.525657883055057	1020	42257
0.012218475	33.4530358315	41	63.411764705882355	24.188132295500548	110.0	27.0	63.411764705882355	24.188132295500548	1078	43335
-0.0070228577	34.2429080009	42	59.588235294117645	17.556828145564108	106.0	35.0	59.588235294117645	17.556828145564108	1013	44348
0.042404175	34.982475996	43	73.21428571428571	35.18761667613961	156.0	26.0	73.21428571428571	35.18761667613961	1025	45373
0.017204285	35.7231688499	44	72.35714285714286	31.533671669813394	160.0	40.0	72.35714285714286	31.533671669813394	1013	46386
0.13456345	36.4811220169	45	67.5	24.173849507267146	137.0	30.0	67.5	24.173849507267146	1080	47466
-0.014789581	37.2511749268	46	67.2	27.45954600255923	146.0	35.0	67.2	27.45954600255923	1008	48474
-0.007156372	37.9666278362	47	67.8	16.853090715553236	105.0	42.0	67.8	16.853090715553236	1017	49491
-0.034477234	38.6850829124	48	69.73333333333333	24.059555736177302	128.0	30.0	69.73333333333333	24.059555736177302	1046	50537
0.046669006	39.4548258781	49	84.5	38.48051454957431	171.0	35.0	84.5	38.48051454957431	1014	51551
-0.009254456	40.2180728912	50	72.73333333333333	22.179469986654073	110.0	45.0	72.73333333333333	22.179469986654073	1091	52642
0.12965775	40.9893138409	51	79.53846153846153	34.374891070295405	148.0	22.0	79.53846153846153	34.374891070295405	1034	53676
0.067726135	41.7148039341	52	75.5	19.189841062395487	124.0	49.0	75.5	19.189841062395487	1057	54733
0.019931793	42.4350810051	53	72.21428571428571	22.885362044729977	99.0	29.0	72.21428571428571	22.885362044729977	1011	55744
0.046848297	43.1959798336	54	79.15384615384616	26.252754152502092	143.0	49.0	79.15384615384616	26.252754152502092	1029	56773
-0.013240814	43.9430868626	55	93.81818181818181	30.093243523839767	148.0	50.0	93.81818181818181	30.093243523839767	1032	57805
0.08040619	44.7630839348	56	105.4	44.14340267808996	179.0	47.0	105.4	44.14340267808996	1054	58859
0.041744232	45.5531079769	57	84.33333333333333	43.76896414381111	200.0	43.0	84.33333333333333	43.76896414381111	1012	59871
0.040740967	46.3280408382	58	105.8	34.35054584719143	171.0	46.0	105.8	34.35054584719143	1058	60929
0.18206787	47.0869259834	59	103.7	35.097150881517436	181.0	59.0	103.7	35.097150881517436	1037	61966
-0.087882996	47.8838889599	60	104.3	31.337038787990164	178.0	46.0	104.3	31.337038787990164	1043	63009
0.080581665	48.6922359467	61	116.11111111111111	44.9702233445012	185.0	63.0	116.11111111111111	44.9702233445012	1045	64054
-0.050323486	49.4923548698	62	118.33333333333333	16.013882865952418	152.0	98.0	118.33333333333333	16.013882865952418	1065	65119
0.047225952	50.3002548218	63	120.88888888888889	23.614705608744192	151.0	79.0	120.88888888888889	23.614705608744192	1088	66207
-0.024101257	51.1053729057	64	100.0	48.14938874340604	200.0	26.0	100.0	48.14938874340604	1100	67307
0.043434143	51.9551968575	65	127.22222222222223	38.96658904405664	200.0	81.0	127.22222222222223	38.96658904405664	1145	68452
0.008201599	52.7552928925	66	115.77777777777777	42.34193555061978	200.0	43.0	115.77777777777777	42.34193555061978	1042	69494
0.08634186	53.5240058899	67	147.57142857142858	38.06707292157261	196.0	85.0	147.57142857142858	38.06707292157261	1033	70527
0.06287384	54.2903239727	68	135.0	42.04759208325728	200.0	74.0	135.0	42.04759208325728	1080	71607
0.13922119	55.0852198601	69	143.0	19.70496674155311	173.0	113.0	143.0	19.70496674155311	1001	72608
0.010345459	55.8381450176	70	114.88888888888889	44.32066095687565	200.0	70.0	114.88888888888889	44.32066095687565	1034	73642
0.048034668	56.7045650482	71	144.0	35.17811819867572	200.0	111.0	144.0	35.17811819867572	1152	74794
0.056114197	57.5757918358	72	141.75	39.59719055690694	190.0	70.0	141.75	39.59719055690694	1134	75928
0.046401978	58.4623448849	73	122.22222222222223	36.59015586428732	200.0	65.0	122.22222222222223	36.59015586428732	1100	77028
0.0067443848	59.3144199848	74	135.75	48.994259867866155	200.0	61.0	135.75	48.994259867866155	1086	78114
0.010856628	60.1352829933	75	138.75	30.978823412131067	200.0	102.0	138.75	30.978823412131067	1110	79224
0.015693665	60.9004039764	76	145.28571428571428	40.5241172838182	200.0	81.0	145.28571428571428	40.5241172838182	1017	80241
0.08495331	61.6647598743	77	153.71428571428572	31.895876516808723	200.0	110.0	153.71428571428572	31.895876516808723	1076	81317
0.054405212	62.4675819874	78	131.0	39.51265620026069	195.0	66.0	131.0	39.51265620026069	1048	82365
0.21859741	63.2354798317	79	125.5	30.112289849827096	157.0	65.0	125.5	30.112289849827096	1004	83369
-0.031234741	63.9863510132	80	176.16666666666666	20.931767457357463	194.0	131.0	176.16666666666666	20.931767457357463	1057	84426
-0.080322266	64.7181148529	81	148.71428571428572	37.79536738700085	190.0	77.0	148.71428571428572	37.79536738700085	1041	85467
0.025505066	65.559969902	82	166.57142857142858	29.427184433334247	200.0	135.0	166.57142857142858	29.427184433334247	1166	86633
0.05695343	66.4007458687	83	147.5	42.54115654281157	200.0	68.0	147.5	42.54115654281157	1180	87813
0.21761322	67.1626729965	84	152.42857142857142	26.004709149674866	200.0	104.0	152.42857142857142	26.004709149674866	1067	88880
0.000579834	67.8969368935	85	128.0	50.082432049572034	194.0	42.0	128.0	50.082432049572034	1024	89904
0.07833862	68.6305129528	86	145.0	41.09223075681617	186.0	50.0	145.0	41.09223075681617	1015	90919
0.056251526	69.4225058556	87	138.875	51.69728595390671	200.0	58.0	138.875	51.69728595390671	1111	92030
-0.055480957	70.3182330132	88	141.125	51.157691259477296	200.0	39.0	141.125	51.157691259477296	1129	93159
-0.05394745	71.0652010441	89	127.5	55.18604896167146	200.0	23.0	127.5	55.18604896167146	1020	94179
0.053253174	71.8450078964	90	134.75	41.969482960837155	187.0	50.0	134.75	41.969482960837155	1078	95257
-0.013412476	72.6237230301	91	131.875	37.09931771609823	200.0	61.0	131.875	37.09931771609823	1055	96312
0.06442261	73.4046728611	92	130.0	34.03674485023502	184.0	71.0	130.0	34.03674485023502	1040	97352
0.025062561	74.2320868969	93	123.0	30.919249667480614	170.0	65.0	123.0	30.919249667480614	1107	98459
0.11779785	74.9884738922	94	126.875	34.22877992274922	161.0	45.0	126.875	34.22877992274922	1015	99474
-0.08570862	75.7364938259	95	146.71428571428572	39.658233826080576	200.0	96.0	146.71428571428572	39.658233826080576	1027	100501
0.051498413	76.4982979298	96	151.14285714285714	37.40293560453156	200.0	74.0	151.14285714285714	37.40293560453156	1058	101559
0.11546326	77.2571918964	97	143.28571428571428	41.38914379991203	200.0	56.0	143.28571428571428	41.38914379991203	1003	102562
0.10166931	78.1164739132	98	132.625	42.99400394241039	200.0	42.0	132.625	42.99400394241039	1061	103623
-0.011940002	78.9286539555	99	159.28571428571428	25.28531073124296	189.0	121.0	159.28571428571428	25.28531073124296	1115	104738
