Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.19864010811	0	21.384615384615383	10.504655991589809	86.0	9.0	21.384615384615383	10.504655991589809	5004	5004
7.96827912331	1	24.627450980392158	13.401361921298756	85.0	9.0	24.627450980392158	13.401361921298756	5024	10028
10.6276810169	2	29.052023121387283	17.440656075569123	94.0	9.0	29.052023121387283	17.440656075569123	5026	15054
13.0955631733	3	30.259036144578314	16.462784142470714	96.0	9.0	30.259036144578314	16.462784142470714	5023	20077
15.7283699512	4	35.645390070921984	23.04301705022419	123.0	11.0	35.645390070921984	23.04301705022419	5026	25103
17.9752860069	5	36.572463768115945	20.872243437248418	111.0	10.0	36.572463768115945	20.872243437248418	5047	30150
20.1349980831	6	40.37096774193548	23.044300863538513	108.0	10.0	40.37096774193548	23.044300863538513	5006	35156
22.4041781425	7	45.098214285714285	26.59012968774738	151.0	12.0	45.098214285714285	26.59012968774738	5051	40207
24.8251290321	8	46.11009174311926	24.831667946779294	153.0	14.0	46.11009174311926	24.831667946779294	5026	45233
27.0803730488	9	46.43119266055046	25.965526536204337	136.0	10.0	46.43119266055046	25.965526536204337	5061	50294
29.232845068	10	45.54545454545455	20.5813845119747	105.0	12.0	45.54545454545455	20.5813845119747	5010	55304
31.8835530281	11	50.666666666666664	26.691276522943642	163.0	11.0	50.666666666666664	26.691276522943642	5016	60320
34.2051441669	12	51.43434343434343	24.09877050225668	119.0	14.0	51.43434343434343	24.09877050225668	5092	65412
36.5137410164	13	55.0989010989011	30.271683698751406	159.0	9.0	55.0989010989011	30.271683698751406	5014	70426
38.8528549671	14	62.5125	26.807178959189272	131.0	18.0	62.5125	26.807178959189272	5001	75427
41.1189260483	15	55.24175824175824	21.310545632393936	136.0	14.0	55.24175824175824	21.310545632393936	5027	80454
43.3850021362	16	62.6625	27.457213874499356	149.0	18.0	62.6625	27.457213874499356	5013	85467
45.6086449623	17	62.575	25.446402004998664	136.0	15.0	62.575	25.446402004998664	5006	90473
47.8302531242	18	68.56756756756756	32.468729688683325	169.0	18.0	68.56756756756756	32.468729688683325	5074	95547
50.0449869633	19	74.73529411764706	35.20136095591744	200.0	20.0	74.73529411764706	35.20136095591744	5082	100629
52.2956380844	20	69.28767123287672	33.5450951652449	200.0	23.0	69.28767123287672	33.5450951652449	5058	105687
54.6710071564	21	81.15873015873017	38.196736480392964	200.0	16.0	81.15873015873017	38.196736480392964	5113	110800
56.8142931461	22	81.2258064516129	37.25648649081067	191.0	19.0	81.2258064516129	37.25648649081067	5036	115836
59.2129311562	23	79.44444444444444	31.721395202295987	147.0	24.0	79.44444444444444	31.721395202295987	5005	120841
61.5524499416	24	83.46666666666667	37.4693059568614	177.0	23.0	83.46666666666667	37.4693059568614	5008	125849
63.7882790565	25	86.87931034482759	37.56606942359247	200.0	24.0	86.87931034482759	37.56606942359247	5039	130888
65.9670550823	26	91.18181818181819	36.62591775286552	200.0	25.0	91.18181818181819	36.62591775286552	5015	135903
68.1662950516	27	100.56	45.6390885097413	200.0	29.0	100.56	45.6390885097413	5028	140931
70.3332731724	28	100.28	39.00719933550729	199.0	34.0	100.28	39.00719933550729	5014	145945
72.5427470207	29	132.68421052631578	51.510400208500506	200.0	39.0	132.68421052631578	51.510400208500506	5042	150987
74.9046251774	30	145.05714285714285	38.2001816429061	200.0	34.0	145.05714285714285	38.2001816429061	5077	156064
77.105779171	31	130.66666666666666	57.5759624582295	200.0	19.0	130.66666666666666	57.5759624582295	5096	161160
79.6428301334	32	159.46875	52.063653573654435	200.0	36.0	159.46875	52.063653573654435	5103	166263
81.9350731373	33	151.61764705882354	51.47187393352193	200.0	37.0	151.61764705882354	51.47187393352193	5155	171418
84.6272351742	34	145.05714285714285	53.6091372047409	200.0	26.0	145.05714285714285	53.6091372047409	5077	176495
87.1286320686	35	156.84848484848484	50.960543984134056	200.0	14.0	156.84848484848484	50.960543984134056	5176	181671
89.45997715	36	153.45454545454547	46.86931600065384	200.0	40.0	153.45454545454547	46.86931600065384	5064	186735
91.8669199944	37	149.26470588235293	50.962678860889966	200.0	38.0	149.26470588235293	50.962678860889966	5075	191810
94.5888750553	38	161.70967741935485	40.807331368815696	200.0	89.0	161.70967741935485	40.807331368815696	5013	196823
97.4523191452	39	169.9	39.00799063439865	200.0	71.0	169.9	39.00799063439865	5097	201920
100.194834948	40	166.83870967741936	51.40170498878829	200.0	32.0	166.83870967741936	51.40170498878829	5172	207092
