Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.2891960144	0	22.545045045045047	10.869630713359943	76.0	8.0	22.545045045045047	10.869630713359943	5005	5005
8.55063199997	1	25.84536082474227	14.379854325994259	78.0	9.0	25.84536082474227	14.379854325994259	5014	10019
11.4865598679	2	29.151162790697676	16.84575541173811	102.0	8.0	29.151162790697676	16.84575541173811	5014	15033
14.1984660625	3	30.246987951807228	20.68916157291581	173.0	9.0	30.246987951807228	20.68916157291581	5021	20054
17.009403944	4	29.576470588235296	18.034526671058902	106.0	10.0	29.576470588235296	18.034526671058902	5028	25082
19.6479520798	5	31.248447204968944	18.04481345483747	110.0	10.0	31.248447204968944	18.04481345483747	5031	30113
22.6475949287	6	34.33561643835616	21.996350069973555	126.0	11.0	34.33561643835616	21.996350069973555	5013	35126
25.6536300182	7	37.0	25.62024704844841	168.0	11.0	37.0	25.62024704844841	5032	40158
28.5588140488	8	39.17054263565891	23.566539158786146	157.0	12.0	39.17054263565891	23.566539158786146	5053	45211
31.5127120018	9	41.62809917355372	27.06683867560065	200.0	10.0	41.62809917355372	27.06683867560065	5037	50248
34.5381979942	10	49.34313725490196	27.6942321092031	146.0	12.0	49.34313725490196	27.6942321092031	5033	55281
37.4237189293	11	48.49038461538461	23.576795629596557	117.0	11.0	48.49038461538461	23.576795629596557	5043	60324
40.6812069416	12	55.043956043956044	31.42614299386095	171.0	9.0	55.043956043956044	31.42614299386095	5009	65333
43.3019959927	13	51.33673469387755	27.813131488836827	179.0	17.0	51.33673469387755	27.813131488836827	5031	70364
46.0446710587	14	63.87341772151899	29.146234135279755	145.0	25.0	63.87341772151899	29.146234135279755	5046	75410
48.7273359299	15	64.7948717948718	33.80121336555189	200.0	14.0	64.7948717948718	33.80121336555189	5054	80464
51.4344439507	16	67.8108108108108	32.26900264611564	139.0	19.0	67.8108108108108	32.26900264611564	5018	85482
54.3511998653	17	62.46913580246913	30.96237717759621	169.0	15.0	62.46913580246913	30.96237717759621	5060	90542
57.3735718727	18	69.65277777777777	29.852954312309517	182.0	18.0	69.65277777777777	29.852954312309517	5015	95557
60.4027168751	19	69.64383561643835	39.07750285168773	200.0	16.0	69.64383561643835	39.07750285168773	5084	100641
63.344055891	20	59.904761904761905	29.859041482884948	157.0	14.0	59.904761904761905	29.859041482884948	5032	105673
66.2896308899	21	66.1842105263158	27.281529575074757	140.0	24.0	66.1842105263158	27.281529575074757	5030	110703
69.0396618843	22	68.70270270270271	36.86195201300267	176.0	17.0	68.70270270270271	36.86195201300267	5084	115787
71.7896630764	23	66.25	32.63035598302518	200.0	18.0	66.25	32.63035598302518	5035	120822
74.5056760311	24	60.333333333333336	39.18069657531606	200.0	16.0	60.333333333333336	39.18069657531606	5068	125890
77.5833649635	25	59.70238095238095	34.289655444777246	180.0	18.0	59.70238095238095	34.289655444777246	5015	130905
80.4725110531	26	54.91304347826087	33.79788138906659	200.0	15.0	54.91304347826087	33.79788138906659	5052	135957
83.3946669102	27	51.88659793814433	29.24333611239792	193.0	17.0	51.88659793814433	29.24333611239792	5033	140990
86.2842009068	28	53.6063829787234	28.13501569563722	192.0	17.0	53.6063829787234	28.13501569563722	5039	146029
89.0779519081	29	46.027522935779814	23.57905255840926	155.0	13.0	46.027522935779814	23.57905255840926	5017	151046
91.9601490498	30	51.313131313131315	22.4020410617031	116.0	18.0	51.313131313131315	22.4020410617031	5080	156126
94.664388895	31	47.7047619047619	24.268311224830114	122.0	13.0	47.7047619047619	24.268311224830114	5009	161135
97.3661060333	32	50.58585858585859	28.86051796122348	199.0	18.0	50.58585858585859	28.86051796122348	5008	166143
100.058058023	33	49.7029702970297	25.707626696862867	145.0	14.0	49.7029702970297	25.707626696862867	5020	171163
102.716329098	34	46.757009345794394	25.28522937805484	123.0	12.0	46.757009345794394	25.28522937805484	5003	176166
105.379302025	35	62.01234567901235	33.193221763501654	168.0	16.0	62.01234567901235	33.193221763501654	5023	181189
108.085844994	36	57.86206896551724	35.482283879178354	148.0	14.0	57.86206896551724	35.482283879178354	5034	186223
111.005115032	37	69.0	43.574415999870034	156.0	16.0	69.0	43.574415999870034	5106	191329
114.010914087	38	66.38157894736842	43.44838653211149	171.0	17.0	66.38157894736842	43.44838653211149	5045	196374
117.011029959	39	76.08955223880596	44.831935360384776	152.0	13.0	76.08955223880596	44.831935360384776	5098	201472
119.97210288	40	88.56140350877193	47.69163284732657	168.0	17.0	88.56140350877193	47.69163284732657	5048	206520
122.932693005	41	90.94642857142857	45.0818381402316	181.0	15.0	90.94642857142857	45.0818381402316	5093	211613
125.871368885	42	86.05084745762711	50.60261389671605	186.0	14.0	86.05084745762711	50.60261389671605	5077	216690
128.884829998	43	107.0	42.1855072421394	196.0	21.0	107.0	42.1855072421394	5029	221719
131.878653049	44	94.61111111111111	48.18191479777705	179.0	21.0	94.61111111111111	48.18191479777705	5109	226828
134.819535017	45	100.82352941176471	51.61953798000077	200.0	17.0	100.82352941176471	51.61953798000077	5142	231970
137.849547863	46	117.53488372093024	50.92417931533082	191.0	22.0	117.53488372093024	50.92417931533082	5054	237024
140.884031057	47	109.58695652173913	50.26390185677665	186.0	26.0	109.58695652173913	50.26390185677665	5041	242065
143.820544004	48	132.94736842105263	43.91675580508211	200.0	21.0	132.94736842105263	43.91675580508211	5052	247117
146.797281981	49	133.73684210526315	47.808656015701814	200.0	24.0	133.73684210526315	47.808656015701814	5082	252199
149.506784916	50	125.14634146341463	47.78333262612615	200.0	16.0	125.14634146341463	47.78333262612615	5131	257330
152.193501949	51	147.97058823529412	37.878664873450276	200.0	28.0	147.97058823529412	37.878664873450276	5031	262361
154.997130871	52	161.74193548387098	31.349196359443322	200.0	72.0	161.74193548387098	31.349196359443322	5014	267375
158.09007597	53	157.40625	38.44790255576369	200.0	55.0	157.40625	38.44790255576369	5037	272412
160.953885078	54	165.06451612903226	39.31505127840905	200.0	59.0	165.06451612903226	39.31505127840905	5117	277529
163.832117081	55	161.6451612903226	33.31235205096653	200.0	58.0	161.6451612903226	33.31235205096653	5011	282540
166.788419008	56	158.46875	34.48549004200897	200.0	37.0	158.46875	34.48549004200897	5071	287611
169.80786705	57	169.86666666666667	38.47833445228915	200.0	39.0	169.86666666666667	38.47833445228915	5096	292707
172.83650589	58	176.0	26.470543159754275	200.0	113.0	176.0	26.470543159754275	5104	297811
175.5919981	59	180.75	37.29575330095525	200.0	19.0	180.75	37.29575330095525	5061	302872
178.280512094	60	185.33333333333334	25.521232990067965	200.0	109.0	185.33333333333334	25.521232990067965	5004	307876
181.238333941	61	173.20689655172413	40.956982740385	200.0	31.0	173.20689655172413	40.956982740385	5023	312899
184.391839981	62	191.55555555555554	15.626030830193983	200.0	155.0	191.55555555555554	15.626030830193983	5172	318071
187.292613983	63	193.69230769230768	18.75298792760817	200.0	112.0	193.69230769230768	18.75298792760817	5036	323107
190.154573917	64	194.69230769230768	11.703941580540722	200.0	159.0	194.69230769230768	11.703941580540722	5062	328169
193.314941883	65	182.96428571428572	31.239263461750394	200.0	83.0	182.96428571428572	31.239263461750394	5123	333292
196.014806986	66	189.03703703703704	29.277069122540862	200.0	72.0	189.03703703703704	29.277069122540862	5104	338396
198.746926069	67	196.65384615384616	14.34986547160824	200.0	126.0	196.65384615384616	14.34986547160824	5113	343509
201.43296504	68	192.8846153846154	25.146229145474003	200.0	72.0	192.8846153846154	25.146229145474003	5015	348524
204.144526005	69	194.92307692307693	22.05748272987419	200.0	86.0	194.92307692307693	22.05748272987419	5068	353592
207.141036987	70	198.30769230769232	7.699996157687506	200.0	160.0	198.30769230769232	7.699996157687506	5156	358748
210.109651089	71	194.96153846153845	17.577259717362022	200.0	127.0	194.96153846153845	17.577259717362022	5069	363817
213.037148952	72	195.80769230769232	13.347483861903973	200.0	148.0	195.80769230769232	13.347483861903973	5091	368908
216.002151966	73	198.42307692307693	7.884615384615384	200.0	159.0	198.42307692307693	7.884615384615384	5159	374067
218.913587093	74	193.80769230769232	22.668207541314214	200.0	88.0	193.80769230769232	22.668207541314214	5039	379106
221.751019001	75	195.96153846153845	14.012304398499666	200.0	132.0	195.96153846153845	14.012304398499666	5095	384201
224.654754877	76	190.33333333333334	30.801635358219876	200.0	49.0	190.33333333333334	30.801635358219876	5139	389340
227.502811909	77	189.14814814814815	31.36015837982458	200.0	44.0	189.14814814814815	31.36015837982458	5107	394447
230.194165945	78	188.25925925925927	25.082962481706794	200.0	104.0	188.25925925925927	25.082962481706794	5083	399530
233.037703037	79	198.8846153846154	5.5769230769230775	200.0	171.0	198.8846153846154	5.5769230769230775	5171	404701
236.08493495	80	195.53846153846155	18.399897092585913	200.0	106.0	195.53846153846155	18.399897092585913	5084	409785
238.990736961	81	192.42307692307693	24.337645858158915	200.0	78.0	192.42307692307693	24.337645858158915	5003	414788
241.895852089	82	191.2962962962963	21.205895083268214	200.0	106.0	191.2962962962963	21.205895083268214	5165	419953
245.024255037	83	190.8148148148148	35.269372965933925	200.0	20.0	190.8148148148148	35.269372965933925	5152	425105
247.978986979	84	194.92307692307693	15.160482732630596	200.0	135.0	194.92307692307693	15.160482732630596	5068	430173
250.840312958	85	190.4814814814815	27.076531276242914	200.0	86.0	190.4814814814815	27.076531276242914	5143	435316
253.557633877	86	198.03846153846155	7.392723913680621	200.0	164.0	198.03846153846155	7.392723913680621	5149	440465
256.241440058	87	194.96153846153845	24.795286104777084	200.0	71.0	194.96153846153845	24.795286104777084	5069	445534
259.161769867	88	194.96153846153845	14.773887487025544	200.0	131.0	194.96153846153845	14.773887487025544	5069	450603
262.194139957	89	191.2962962962963	31.8884802313902	200.0	36.0	191.2962962962963	31.8884802313902	5165	455768
265.086258888	90	192.92307692307693	25.032168652668137	200.0	73.0	192.92307692307693	25.032168652668137	5016	460784
268.164269924	91	197.19230769230768	8.530575013395731	200.0	162.0	197.19230769230768	8.530575013395731	5127	465911
271.048851967	92	192.76923076923077	21.13201670871748	200.0	107.0	192.76923076923077	21.13201670871748	5012	470923
273.801177979	93	196.69230769230768	9.084091041990476	200.0	166.0	196.69230769230768	9.084091041990476	5114	476037
276.638382912	94	192.40740740740742	16.22814030389521	200.0	144.0	192.40740740740742	16.22814030389521	5195	481232
279.351464033	95	194.26923076923077	13.377816575635984	200.0	152.0	194.26923076923077	13.377816575635984	5051	486283
