Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.2338540554	0	22.88888888888889	11.203614936899651	55.0	8.0	22.88888888888889	11.203614936899651	1030	1030
4.09256315231	1	23.74418604651163	16.74027732155582	77.0	9.0	23.74418604651163	16.74027732155582	1021	2051
4.93459510803	2	26.736842105263158	18.66136483208348	104.0	8.0	26.736842105263158	18.66136483208348	1016	3067
5.75651097298	3	25.743589743589745	15.075396748137045	86.0	10.0	25.743589743589745	15.075396748137045	1004	4071
6.58906912804	4	28.194444444444443	12.121650612859906	64.0	11.0	28.194444444444443	12.121650612859906	1015	5086
7.42045617104	5	26.42105263157895	10.194507238671969	52.0	11.0	26.42105263157895	10.194507238671969	1004	6090
8.25043106079	6	40.76	27.848561901828973	140.0	16.0	40.76	27.848561901828973	1019	7109
9.1106441021	7	36.03448275862069	19.395134047808522	86.0	13.0	36.03448275862069	19.395134047808522	1045	8154
9.94564914703	8	48.095238095238095	29.933107585167555	114.0	10.0	48.095238095238095	29.933107585167555	1010	9164
10.783698082	9	42.208333333333336	22.248556445057034	96.0	11.0	42.208333333333336	22.248556445057034	1013	10177
11.5935490131	10	45.68181818181818	22.652285382668374	92.0	11.0	45.68181818181818	22.652285382668374	1005	11182
12.430011034	11	57.666666666666664	31.773503986113266	152.0	28.0	57.666666666666664	31.773503986113266	1038	12220
13.2778761387	12	59.8235294117647	27.38018883215434	105.0	22.0	59.8235294117647	27.38018883215434	1017	13237
14.1449830532	13	62.705882352941174	33.05568333421715	163.0	22.0	62.705882352941174	33.05568333421715	1066	14303
15.0019030571	14	52.85	24.650101419669657	94.0	21.0	52.85	24.650101419669657	1057	15360
15.8847370148	15	59.666666666666664	20.024984394500787	97.0	26.0	59.666666666666664	20.024984394500787	1074	16434
16.7171771526	16	72.35714285714286	35.08684560763304	159.0	23.0	72.35714285714286	35.08684560763304	1013	17447
17.7089040279	17	68.6875	40.97669879028812	200.0	17.0	68.6875	40.97669879028812	1099	18546
18.6190960407	18	73.0	25.374340244765833	124.0	22.0	73.0	25.374340244765833	1022	19568
19.535367012	19	64.4375	34.80834804684072	165.0	18.0	64.4375	34.80834804684072	1031	20599
20.4899220467	20	64.70588235294117	26.935139318440626	108.0	20.0	64.70588235294117	26.935139318440626	1100	21699
21.4780161381	21	64.23529411764706	22.46180918742563	125.0	44.0	64.23529411764706	22.46180918742563	1092	22791
22.3406991959	22	72.5	27.160238795499783	138.0	32.0	72.5	27.160238795499783	1015	23806
23.3269951344	23	90.41666666666667	46.395866075426255	162.0	32.0	90.41666666666667	46.395866075426255	1085	24891
24.2661161423	24	95.0	42.50561460239427	171.0	37.0	95.0	42.50561460239427	1045	25936
25.2521221638	25	91.33333333333333	39.15212496006939	181.0	22.0	91.33333333333333	39.15212496006939	1096	27032
26.1999030113	26	106.6	47.45777070196198	200.0	62.0	106.6	47.45777070196198	1066	28098
27.1015481949	27	94.0909090909091	41.5089356107476	200.0	55.0	94.0909090909091	41.5089356107476	1035	29133
28.0775911808	28	110.5	44.7286261805569	200.0	42.0	110.5	44.7286261805569	1105	30238
29.0198261738	29	105.9	36.71089756461969	195.0	63.0	105.9	36.71089756461969	1059	31297
29.9651360512	30	84.07692307692308	42.75234863267126	172.0	32.0	84.07692307692308	42.75234863267126	1093	32390
30.8875000477	31	104.5	47.69119415573487	200.0	38.0	104.5	47.69119415573487	1045	33435
31.783219099	32	146.85714285714286	46.49862846342451	200.0	67.0	146.85714285714286	46.49862846342451	1028	34463
32.6188659668	33	157.42857142857142	53.63329760740894	200.0	77.0	157.42857142857142	53.63329760740894	1102	35565
33.5175750256	34	156.28571428571428	28.17655705275112	200.0	123.0	156.28571428571428	28.17655705275112	1094	36659
34.4556541443	35	166.0	29.659977844130054	200.0	136.0	166.0	29.659977844130054	1162	37821
35.4126219749	36	167.28571428571428	37.79914695074588	200.0	101.0	167.28571428571428	37.79914695074588	1171	38992
36.2547490597	37	147.85714285714286	38.035429241051304	200.0	79.0	147.85714285714286	38.035429241051304	1035	40027
37.1523680687	38	158.42857142857142	61.32549491468139	200.0	25.0	158.42857142857142	61.32549491468139	1109	41136
38.0023300648	39	149.28571428571428	34.960035492439836	200.0	98.0	149.28571428571428	34.960035492439836	1045	42181
38.9611051083	40	154.57142857142858	39.60467917108909	200.0	112.0	154.57142857142858	39.60467917108909	1082	43263
39.9424390793	41	183.66666666666666	29.12425487840371	200.0	120.0	183.66666666666666	29.12425487840371	1102	44365
40.9689021111	42	193.16666666666666	7.840422324226051	200.0	182.0	193.16666666666666	7.840422324226051	1159	45524
41.8769671917	43	169.0	32.09880579294708	200.0	122.0	169.0	32.09880579294708	1014	46538
42.7985711098	44	171.0	41.340053217188775	200.0	104.0	171.0	41.340053217188775	1026	47564
43.8342320919	45	167.42857142857142	38.69978642560906	200.0	110.0	167.42857142857142	38.69978642560906	1172	48736
44.8258440495	46	183.0	30.675723300355934	200.0	116.0	183.0	30.675723300355934	1098	49834
45.7449560165	47	171.16666666666666	33.33874955996733	200.0	110.0	171.16666666666666	33.33874955996733	1027	50861
46.8185479641	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	52061
47.809305191	49	186.83333333333334	18.729803937990262	200.0	157.0	186.83333333333334	18.729803937990262	1121	53182
48.8616631031	50	199.16666666666666	1.8633899812498247	200.0	195.0	199.16666666666666	1.8633899812498247	1195	54377
49.790815115	51	173.5	38.13900016168926	200.0	100.0	173.5	38.13900016168926	1041	55418
50.760789156	52	181.16666666666666	25.25481252267685	200.0	135.0	181.16666666666666	25.25481252267685	1087	56505
51.7425200939	53	180.83333333333334	30.845943367357435	200.0	117.0	180.83333333333334	30.845943367357435	1085	57590
52.6342141628	54	170.33333333333334	66.33668333249376	200.0	22.0	170.33333333333334	66.33668333249376	1022	58612
53.5656960011	55	172.33333333333334	38.84441901855257	200.0	95.0	172.33333333333334	38.84441901855257	1034	59646
54.559705019	56	188.16666666666666	26.46013773374751	200.0	129.0	188.16666666666666	26.46013773374751	1129	60775
55.4358050823	57	167.33333333333334	35.055511533693085	200.0	120.0	167.33333333333334	35.055511533693085	1004	61779
56.3619179726	58	175.5	52.57930518115786	200.0	58.0	175.5	52.57930518115786	1053	62832
57.4070119858	59	193.33333333333334	14.907119849998598	200.0	160.0	193.33333333333334	14.907119849998598	1160	63992
58.43623209	60	188.33333333333334	26.087459737497547	200.0	130.0	188.33333333333334	26.087459737497547	1130	65122
59.3886389732	61	175.83333333333334	41.410210764442574	200.0	87.0	175.83333333333334	41.410210764442574	1055	66177
60.3509380817	62	183.83333333333334	23.65316516287455	200.0	141.0	183.83333333333334	23.65316516287455	1103	67280
61.4620671272	63	200.0	0.0	200.0	200.0	200.0	0.0	1200	68480
62.504914999	64	170.28571428571428	44.64051422423449	200.0	69.0	170.28571428571428	44.64051422423449	1192	69672
63.5783810616	65	199.16666666666666	1.863389981249825	200.0	195.0	199.16666666666666	1.863389981249825	1195	70867
64.6048521996	66	196.83333333333334	7.080881928749334	200.0	181.0	196.83333333333334	7.080881928749334	1181	72048
65.6037521362	67	180.83333333333334	28.731032390469757	200.0	126.0	180.83333333333334	28.731032390469757	1085	73133
66.6795389652	68	198.5	3.3541019662496847	200.0	191.0	198.5	3.3541019662496847	1191	74324
67.735229969	69	199.16666666666666	1.863389981249825	200.0	195.0	199.16666666666666	1.863389981249825	1195	75519
68.6616301537	70	176.33333333333334	52.92027546749503	200.0	58.0	176.33333333333334	52.92027546749503	1058	76577
69.7226810455	71	200.0	0.0	200.0	200.0	200.0	0.0	1200	77777
70.7859241962	72	200.0	0.0	200.0	200.0	200.0	0.0	1200	78977
71.8504271507	73	199.83333333333334	0.3726779962499649	200.0	199.0	199.83333333333334	0.3726779962499649	1199	80176
72.8897919655	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	81376
73.9122471809	75	188.83333333333334	11.838027238053176	200.0	170.0	188.83333333333334	11.838027238053176	1133	82509
74.938354969	76	198.33333333333334	3.726779962499649	200.0	190.0	198.33333333333334	3.726779962499649	1190	83699
75.9233050346	77	184.5	34.659053651246744	200.0	107.0	184.5	34.659053651246744	1107	84806
76.9891910553	78	195.33333333333334	7.738791177495934	200.0	179.0	195.33333333333334	7.738791177495934	1172	85978
78.0171480179	79	191.83333333333334	18.261221816248284	200.0	151.0	191.83333333333334	18.261221816248284	1151	87129
78.9964971542	80	182.33333333333334	18.172017560585346	200.0	152.0	182.33333333333334	18.172017560585346	1094	88223
80.0714440346	81	200.0	0.0	200.0	200.0	200.0	0.0	1200	89423
81.1309690475	82	192.33333333333334	8.900686615212459	200.0	175.0	192.33333333333334	8.900686615212459	1154	90577
82.1805369854	83	194.16666666666666	9.316949906249123	200.0	175.0	194.16666666666666	9.316949906249123	1165	91742
83.2642951012	84	184.66666666666666	21.71532996653644	200.0	140.0	184.66666666666666	21.71532996653644	1108	92850
84.1999101639	85	176.5	27.5	200.0	125.0	176.5	27.5	1059	93909
85.1881489754	86	181.0	24.805913273518744	200.0	133.0	181.0	24.805913273518744	1086	94995
86.1986460686	87	189.0	14.944341180973263	200.0	161.0	189.0	14.944341180973263	1134	96129
87.1436300278	88	180.0	29.416548630546945	200.0	126.0	180.0	29.416548630546945	1080	97209
88.1892061234	89	171.28571428571428	33.51636822174369	200.0	125.0	171.28571428571428	33.51636822174369	1199	98408
89.1117429733	90	176.0	27.91654228828014	200.0	119.0	176.0	27.91654228828014	1056	99464
90.0172040462	91	175.33333333333334	21.060758665241753	200.0	144.0	175.33333333333334	21.060758665241753	1052	100516
91.0268890858	92	189.16666666666666	23.779659842441443	200.0	136.0	189.16666666666666	23.779659842441443	1135	101651
