LossDelta	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.02532196	21.7358679771	27	97.45454545454545	34.55789249772471	179.0	56.0	97.45454545454545	34.55789249772471	1072	29095
0.22878265	22.3999249935	28	146.71428571428572	55.11472265249299	200.0	41.0	146.71428571428572	55.11472265249299	1027	30122
0.19853973	23.075220108	29	127.5	45.24654682956479	200.0	63.0	127.5	45.24654682956479	1020	31142
0.06990051	23.7811710835	30	98.81818181818181	70.85172504709226	200.0	15.0	98.81818181818181	70.85172504709226	1087	32229
0.09627533	24.4775309563	31	148.14285714285714	28.87128366401749	187.0	108.0	148.14285714285714	28.87128366401749	1037	33266
0.24914551	25.1031310558	32	132.0	51.75664208582315	200.0	44.0	132.0	51.75664208582315	1056	34322
-0.10429382	25.7257840633	33	114.88888888888889	51.3862161467114	179.0	20.0	114.88888888888889	51.3862161467114	1034	35356
0.03202057	26.3102731705	34	126.625	53.345425061573934	200.0	53.0	126.625	53.345425061573934	1013	36369
0.07001495	26.9787819386	35	149.71428571428572	48.3047299834655	200.0	75.0	149.71428571428572	48.3047299834655	1048	37417
0.12937927	27.7117650509	36	113.4	56.43615862193315	200.0	28.0	113.4	56.43615862193315	1134	38551
-0.025878906	28.4213080406	37	151.14285714285714	41.512230801565565	200.0	92.0	151.14285714285714	41.512230801565565	1058	39609
0.048355103	29.0839591026	38	131.375	45.141271304649806	200.0	59.0	131.375	45.141271304649806	1051	40660
0.13928986	29.8123281002	39	163.28571428571428	24.42898913594424	200.0	125.0	163.28571428571428	24.42898913594424	1143	41803
0.011520386	30.5633490086	40	156.42857142857142	42.76466212342397	200.0	70.0	156.42857142857142	42.76466212342397	1095	42898
0.059165955	31.3306560516	41	181.5	28.259216785561016	200.0	126.0	181.5	28.259216785561016	1089	43987
-0.05316162	32.0035920143	42	129.875	45.256042414245634	200.0	35.0	129.875	45.256042414245634	1039	45026
0.09610748	32.7276599407	43	162.0	34.661629670697415	200.0	99.0	162.0	34.661629670697415	1134	46160
0.009208679	33.3931231499	44	151.42857142857142	45.40880072930213	200.0	68.0	151.42857142857142	45.40880072930213	1060	47220
0.08870697	34.1910779476	45	168.14285714285714	31.466211226958862	200.0	117.0	168.14285714285714	31.466211226958862	1177	48397
0.046295166	34.9511499405	46	193.16666666666666	15.279797846248563	200.0	159.0	193.16666666666666	15.279797846248563	1159	49556
0.07379913	35.7328250408	47	178.0	23.043437243605826	200.0	135.0	178.0	23.043437243605826	1068	50624
-0.09146118	36.4439749718	48	156.71428571428572	56.10885920808454	200.0	36.0	156.71428571428572	56.10885920808454	1097	51721
-0.0059890747	37.1650061607	49	177.83333333333334	19.928343857152026	200.0	143.0	177.83333333333334	19.928343857152026	1067	52788
0.15705872	37.9404790401	50	162.85714285714286	29.371650916334623	200.0	126.0	162.85714285714286	29.371650916334623	1140	53928
0.114723206	38.7211050987	51	166.42857142857142	29.664105981361878	200.0	130.0	166.42857142857142	29.664105981361878	1165	55093
0.019081116	39.5273041725	52	143.75	36.18960486106473	200.0	102.0	143.75	36.18960486106473	1150	56243
-0.055656433	40.2697250843	53	168.16666666666666	30.49817845198118	200.0	120.0	168.16666666666666	30.49817845198118	1009	57252
-0.04725647	40.9520599842	54	160.57142857142858	28.354174007956384	199.0	107.0	160.57142857142858	28.354174007956384	1124	58376
0.09966278	41.6948671341	55	146.28571428571428	50.592812266775844	200.0	57.0	146.28571428571428	50.592812266775844	1024	59400
-0.00932312	42.3755140305	56	145.14285714285714	34.31129997715693	200.0	83.0	145.14285714285714	34.31129997715693	1016	60416
0.00340271	43.0744409561	57	140.25	43.464784596268274	191.0	40.0	140.25	43.464784596268274	1122	61538
0.104019165	43.8123159409	58	120.77777777777777	43.964070627875664	200.0	55.0	120.77777777777777	43.964070627875664	1087	62625
-0.028877258	44.524064064	59	147.14285714285714	54.04344435314075	200.0	43.0	147.14285714285714	54.04344435314075	1030	63655
0.060577393	45.1788179874	60	125.875	19.877358350646094	156.0	90.0	125.875	19.877358350646094	1007	64662
0.0018157959	45.8805141449	61	114.33333333333333	53.20818650462644	200.0	37.0	114.33333333333333	53.20818650462644	1029	65691
0.3920288	46.6201031208	62	139.25	44.40368790990226	200.0	52.0	139.25	44.40368790990226	1114	66805
0.24391937	47.3358221054	63	149.0	39.40268301234611	200.0	93.0	149.0	39.40268301234611	1043	67848
0.13581848	48.0832281113	64	161.42857142857142	29.25189685110617	200.0	115.0	161.42857142857142	29.25189685110617	1130	68978
-0.16471863	48.8366191387	65	137.625	51.48771091241093	200.0	15.0	137.625	51.48771091241093	1101	70079
-0.204422	49.6339290142	66	167.14285714285714	18.39587353906593	199.0	136.0	167.14285714285714	18.39587353906593	1170	71249
0.03036499	50.2982909679	67	174.33333333333334	30.804040139061122	200.0	119.0	174.33333333333334	30.804040139061122	1046	72295
0.029533386	50.9632050991	68	162.28571428571428	47.43932752388431	200.0	62.0	162.28571428571428	47.43932752388431	1136	73431
-0.038856506	51.7221951485	69	191.0	9.695359714832659	200.0	175.0	191.0	9.695359714832659	1146	74577
0.083847046	52.4470901489	70	175.0	55.90169943749474	200.0	50.0	175.0	55.90169943749474	1050	75627
-0.06803131	53.2057161331	71	178.5	23.592018424317438	200.0	140.0	178.5	23.592018424317438	1071	76698
0.04850006	53.8864121437	72	167.16666666666666	56.7756305312607	200.0	42.0	167.16666666666666	56.7756305312607	1003	77701
0.047164917	54.7367401123	73	189.0	14.776106839534334	200.0	162.0	189.0	14.776106839534334	1134	78835
0.057746887	55.491189003	74	193.16666666666666	15.279797846248563	200.0	159.0	193.16666666666666	15.279797846248563	1159	79994
0.06877899	56.2705430984	75	200.0	0.0	200.0	200.0	200.0	0.0	1200	81194
0.09320068	57.0470890999	76	192.33333333333334	17.143187827498387	200.0	154.0	192.33333333333334	17.143187827498387	1154	82348
-0.05747986	57.7638931274	77	182.0	22.64950330581225	200.0	146.0	182.0	22.64950330581225	1092	83440
0.08049011	58.5482859612	78	199.83333333333334	0.3726779962499649	200.0	199.0	199.83333333333334	0.3726779962499649	1199	84639
0.013282776	59.3223249912	79	188.0	21.908902300206645	200.0	140.0	188.0	21.908902300206645	1128	85767
0.010894775	60.1093771458	80	198.66666666666666	2.981423969999719	200.0	192.0	198.66666666666666	2.981423969999719	1192	86959
0.002861023	60.7684979439	81	178.16666666666666	20.036771751512823	200.0	148.0	178.16666666666666	20.036771751512823	1069	88028
0.024879456	61.4746251106	82	191.0	9.237604307034012	200.0	179.0	191.0	9.237604307034012	1146	89174
0.048690796	62.1181800365	83	193.0	15.652475842498529	200.0	158.0	193.0	15.652475842498529	1158	90332
0.0522995	62.868117094	84	193.33333333333334	14.9071198499986	200.0	160.0	193.33333333333334	14.9071198499986	1160	91492
0.0211792	63.6263411045	85	194.16666666666666	9.316949906249123	200.0	175.0	194.16666666666666	9.316949906249123	1165	92657
0.12755585	64.4475080967	86	198.66666666666666	2.981423969999719	200.0	192.0	198.66666666666666	2.981423969999719	1192	93849
0.044380188	65.225579977	87	181.16666666666666	19.74349400576189	200.0	151.0	181.16666666666666	19.74349400576189	1087	94936
0.019203186	65.9797661304	88	181.5	20.213444370847174	200.0	148.0	181.5	20.213444370847174	1089	96025
0.04319763	66.7983500957	89	194.0	9.39858145324779	200.0	175.0	194.0	9.39858145324779	1164	97189
0.11112213	67.5597491264	90	189.5	22.1641602593015	200.0	140.0	189.5	22.1641602593015	1137	98326
0.26130676	68.2430119514	91	170.33333333333334	21.116081286282473	200.0	139.0	170.33333333333334	21.116081286282473	1022	99348
-0.08274078	68.980025053	92	174.83333333333334	35.73241603300224	200.0	119.0	174.83333333333334	35.73241603300224	1049	100397
-0.13009644	69.6814761162	93	179.83333333333334	30.068902355903997	200.0	123.0	179.83333333333334	30.068902355903997	1079	101476
0.061210632	70.373540163	94	171.33333333333334	20.27861489900684	200.0	146.0	171.33333333333334	20.27861489900684	1028	102504
0.053581238	71.0901379585	95	150.28571428571428	36.66338884544981	200.0	108.0	150.28571428571428	36.66338884544981	1052	103556
-0.06551361	71.7521800995	96	162.71428571428572	26.895109941688474	200.0	122.0	162.71428571428572	26.895109941688474	1139	104695
-0.028663635	72.4184479713	97	170.16666666666666	28.168638984200534	200.0	128.0	170.16666666666666	28.168638984200534	1021	105716
0.07913208	73.0875041485	98	143.0	34.88757453797637	200.0	107.0	143.0	34.88757453797637	1001	106717
-0.06794739	73.7856900692	99	144.57142857142858	57.128569642410575	200.0	35.0	144.57142857142858	57.128569642410575	1012	107729
