Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.00473308563	0	25.814432989690722	12.714817962225018	68.0	8.0	25.814432989690722	12.714817962225018	5008	5008
6.69115996361	1	26.436842105263157	14.073630082956969	88.0	9.0	26.436842105263157	14.073630082956969	5023	10031
9.4351670742	2	27.037837837837838	13.99821130178349	98.0	9.0	27.037837837837838	13.99821130178349	5002	15033
12.1845369339	3	31.180124223602483	13.885909654793604	94.0	9.0	31.180124223602483	13.885909654793604	5020	20053
14.8789651394	4	34.6551724137931	16.744481050779946	103.0	10.0	34.6551724137931	16.744481050779946	5025	25078
17.555036068	5	35.02797202797203	18.983225593383427	120.0	9.0	35.02797202797203	18.983225593383427	5009	30087
20.2152180672	6	38.03030303030303	19.210137551737038	107.0	10.0	38.03030303030303	19.210137551737038	5020	35107
22.8902800083	7	35.638297872340424	17.270594283057992	93.0	11.0	35.638297872340424	17.270594283057992	5025	40132
25.5733549595	8	41.65289256198347	25.03112467263281	170.0	12.0	41.65289256198347	25.03112467263281	5040	45172
28.2436571121	9	43.16379310344828	25.00377349642734	141.0	12.0	43.16379310344828	25.00377349642734	5007	50179
30.9650831223	10	43.96491228070175	20.899059755800398	116.0	13.0	43.96491228070175	20.899059755800398	5012	55191
33.6533141136	11	49.30392156862745	26.04663585807695	152.0	15.0	49.30392156862745	26.04663585807695	5029	60220
36.2140779495	12	48.23076923076923	21.310087341097574	162.0	17.0	48.23076923076923	21.310087341097574	5016	65236
38.9115929604	13	47.31132075471698	20.526266287115376	132.0	11.0	47.31132075471698	20.526266287115376	5015	70251
41.616312027	14	47.698113207547166	21.230171575360842	120.0	15.0	47.698113207547166	21.230171575360842	5056	75307
44.2334210873	15	47.75238095238095	21.173110058967744	110.0	14.0	47.75238095238095	21.173110058967744	5014	80321
46.9899940491	16	50.84848484848485	20.780412123135243	115.0	16.0	50.84848484848485	20.780412123135243	5034	85355
49.75207901	17	53.88172043010753	23.700119986251142	121.0	12.0	53.88172043010753	23.700119986251142	5011	90366
52.5000970364	18	53.83870967741935	21.97813689922042	131.0	19.0	53.83870967741935	21.97813689922042	5007	95373
55.2614741325	19	57.36363636363637	26.76632119685526	167.0	15.0	57.36363636363637	26.76632119685526	5048	100421
58.0381510258	20	61.76829268292683	28.41688727589498	200.0	21.0	61.76829268292683	28.41688727589498	5065	105486
60.8001089096	21	60.89156626506024	28.474047388020683	170.0	19.0	60.89156626506024	28.474047388020683	5054	110540
63.4956519604	22	58.604651162790695	22.72652331720835	154.0	23.0	58.604651162790695	22.72652331720835	5040	115580
66.2042870522	23	61.19512195121951	23.387217179992845	133.0	24.0	61.19512195121951	23.387217179992845	5018	120598
68.9404540062	24	61.82716049382716	28.142402489182235	172.0	22.0	61.82716049382716	28.142402489182235	5008	125606
71.7001230717	25	62.48148148148148	25.854345629481116	168.0	21.0	62.48148148148148	25.854345629481116	5061	130667
74.4920229912	26	61.792682926829265	22.067378973342603	133.0	29.0	61.792682926829265	22.067378973342603	5067	135734
77.14164114	27	66.68	25.853515557205494	146.0	16.0	66.68	25.853515557205494	5001	140735
79.9582309723	28	65.14285714285714	27.327125711075844	174.0	29.0	65.14285714285714	27.327125711075844	5016	145751
82.6355330944	29	69.48611111111111	29.753147851929302	200.0	30.0	69.48611111111111	29.753147851929302	5003	150754
85.3812379837	30	74.92647058823529	31.987734862926754	200.0	27.0	74.92647058823529	31.987734862926754	5095	155849
88.1430869102	31	75.11940298507463	24.92587362085783	132.0	34.0	75.11940298507463	24.92587362085783	5033	160882
90.7392120361	32	78.328125	30.913717974135285	163.0	36.0	78.328125	30.913717974135285	5013	165895
93.5283911228	33	93.92592592592592	36.507153967535295	200.0	37.0	93.92592592592592	36.507153967535295	5072	170967
96.2394931316	34	93.18181818181819	36.40184356424868	200.0	37.0	93.18181818181819	36.40184356424868	5125	176092
99.0152161121	35	102.81632653061224	43.232958643102776	200.0	27.0	102.81632653061224	43.232958643102776	5038	181130
101.75198102	36	110.04255319148936	46.58643645489876	200.0	25.0	110.04255319148936	46.58643645489876	5172	186302
104.508551121	37	142.52777777777777	53.319001257166555	200.0	31.0	142.52777777777777	53.319001257166555	5131	191433
107.124799013	38	132.17948717948718	46.19794189825399	200.0	29.0	132.17948717948718	46.19794189825399	5155	196588
